stationId,stationName,latitude,longitude
1244,WILDERT,51.462736996681265,4.451116949102333
369,ERQUELINNES,50.30411129311053,4.113617375776282
805,MASNUY-ST-P,50.536335796446835,3.962143546959787
1144,TIELEN,51.323270001585286,4.938189995120823
120,BASSE-WAVRE,50.71613796385702,4.605127669873099
1213,WAREMME,50.685313301749794,5.286061064312439
75,ASSESSE,50.368675498227645,5.021448905914102
422,FRAMERIES,50.40552689156566,3.9063858568217
579,HONY,50.52961833787158,5.572858884799011
25,ANDENNE,50.497212725023616,5.081752631616731
218,BRUXELL-LUX,50.8388378181944,4.373972450132622
486,GROENENDAAL,50.76614738689522,4.449357054533855
13,DE PANNE,51.07726613110536,2.602401090227277
905,NIEL,51.125420284993226,4.340225752794694
327,DIKSMUIDE,51.032885050461196,2.869519746489205
1206,WAARSCHOOT,51.15444063936785,3.615186997305615
649,KORTRIJK,50.82441338246862,3.267774528680328
438,GEMBLOUX,50.55197706629923,4.720151428541853
620,JEMEPPE-S-S,50.45094942294264,4.662626762258039
1152,TORHOUT,51.025212177341054,3.12681922088745
821,MERCHTEM,50.97461822357513,4.187540293365124
910,NINOVE,50.83945938950777,4.026263271536685
167,BLANMONT,50.6195230216506,4.636686921998361
1161,TURNHOUT,51.323270001585286,4.938189995120823
291,COUVIN,50.057799568191655,4.492998249775372
590,HOVE,51.15406191789155,4.465214254147388
1265,ZELE,51.073037159646034,4.042379417228101
837,MOENSBERG,50.76636810390514,4.302343410248628
705,LEMAN,50.594638934420395,5.456315954565175
462,GHLIN,50.48752350993855,3.90639438934079
628,JURBISE,50.5078636253228,3.888447711073653
421,FRAIPONT,50.571985924935454,5.741746104791547
723,LIBRAMONT,49.85232574338337,5.268150158432904
208,BRESSOUX,50.74035513796187,5.692281362498221
572,HOEILAART,50.76018324853293,4.467428762947366
136,BELLEM,51.08372389725801,3.487287359353551
1141,THULIN,50.41023300761624,3.685859498851384
790,MARCHE-ECAUS,50.54620487800974,4.177102420598815
510,HAMOIR,50.42832918725483,5.53384003338597
249,CARLSBOURG,49.903721616182835,5.09754707829283
1232,WOLFSTEE,51.16893689590626,4.789732769538759
37,ANTWERPEN-C,51.24356131845809,4.424880242352097
346,EEKLO,51.18061569885919,3.575419009227252
585,HOURPES,50.34256310728942,4.288964234932775
