Departure station (id);Departure station;Arrival station (id);Arrival station;Length;geo_point_2d
229;BUDA;1048;SCHAERBEEK;4.86935818820788;50.88911662547033, 4.401698931161918
1092;SOIGNIES;902;NEUFVILLES;5.3183000703918895;50.559209946054985, 4.039666174676471
1198;VIVILLE;1107;STOCKEM;1.29718335708578;49.68966475252152, 5.7767327267126545
736;LIGNY;1149;TILLY;5.20357896875232;50.53419660287734, 4.558035948033793
1149;TILLY;736;LIGNY;5.20357896875232;50.53419660287734, 4.558035948033793
391;FAMILLEUREUX;784;MANAGE;2.2052181591122797;50.51282064494056, 4.223231936441508
784;MANAGE;391;FAMILLEUREUX;2.2052181591122797;50.51282064494056, 4.223231936441508
1090;SINT-TRUIDEN;684;LANDEN;11.3029201226855;50.78265819619063, 5.125505907086065
762;LOUVAIN-LA-N;936;OTTIGNIES;6.35155414175685;50.657703066546155, 4.594788237348687
183;BOITSFORT;486;GROENENDAAL;4.33216375320699;50.77893967902935, 4.427818170191411
262;CHAT-DE-SEIL;1062;SCLAIGNEAUX;4.14384700438492;50.496082939019665, 5.0538482800862
752;NEUFCHATEAU;786;MARBEHAN;16.0747091967526;49.793118094634515, 5.495983521408335
25;ANDENNE;118;BAS-OHA;7.41705407778493;50.509699836859646, 5.143541172111355
1013;RENAIX;939;OUDENAARDE;13.576942428686099;50.791078118364865, 3.6156031201261896
840;MOL;750;LOMMEL;13.8677493611185;51.201526499220414, 5.212708144368143
1073;SINAAI;748;LOKEREN;7.1164345671951;51.12535131356225, 4.0270728525061275
811;NEKKERSPOEL;871;MUIZEN;3.07693273011447;51.018350768855555, 4.500637589153094
871;MUIZEN;811;NEKKERSPOEL;3.07693273011447;51.018350768855555, 4.500637589153094
521;HAREN-SUD;1048;SCHAERBEEK;2.90185289336519;50.884502681406175, 4.3963544196368
1048;SCHAERBEEK;521;HAREN-SUD;2.90185289336519;50.884502681406175, 4.3963544196368
719;LEUZE;1154;TOURNAI;18.8057555010317;50.606866802736135, 3.504373428574992
911;NIVELLES;738;LILLOIS;5.6945674923389396;50.6214196286484, 4.348996079429426
1174;VELTEM;553;HERENT;2.7409654776001897;50.9021011575993, 4.652827608175429
1154;TOURNAI;719;LEUZE;18.8057555010317;50.606866802736135, 3.504373428574992
628;JURBISE;805;MASNUY-ST-P;3.81738305143773;50.53551746543866, 3.936004591293232
805;MASNUY-ST-P;628;JURBISE;3.81738305143773;50.53551746543866, 3.936004591293232
1160;TUBIZE;706;LEMBEEK;2.86971461229117;50.704195749242, 4.212410567952989
1839;NOORD'KEMPEN;764;LUCHTBAL;20.961412149767998;51.29650792564206, 4.526355993088482
400;FLAWINNE;1009;RONET;1.69718966349131;50.455522668643056, 4.8176157519676455
1092;SOIGNIES;205;BRAINE-LE-CT;6.15494673010358;50.58597193277727, 4.105330763939828
1159;TROOZ;421;FRAIPONT;2.7822231357384397;50.56762121538097, 5.705587357829673
380;ETTERBEEK;1912;ARCADES;1.49364064587464;50.81593442561382, 4.395918770891046
815;MELLE;474;GONTRODE;2.7052279697998403;50.992164201990605, 3.8018282342393626
554;HERENTALS;1232;WOLFSTEE;3.05521769618177;51.17418205578895, 4.80936275497487
1232;WOLFSTEE;554;HERENTALS;3.05521769618177;51.17418205578895, 4.80936275497487
825;HERGENRATH;1226;WELKENRAEDT;8.34312238025496;50.67947450420359, 6.017038374863322
606;IZEGEM;604;INGELMUNSTER;3.05362738054106;50.91922758852351, 3.2343618817478297
37;ANTWERPEN-C;61;ANTW-OOST;1.94803732230261;51.20886973648186, 4.426071002791093
61;ANTW-OOST;37;ANTWERPEN-C;1.94803732230261;51.20886973648186, 4.426071002791093
278;COMINES;1229;WERVIK;3.58153729811929;50.77805704061865, 3.0229989052046387
726;LIEGE-GUILL;2011;OUGREE;5.673038996584349;50.61063419241948, 5.565778121858629
939;OUDENAARDE;348;EINE;2.83846913578377;50.86029499681674, 3.6130124226177736
342;ECAUSSINNES;205;BRAINE-LE-CT;5.7457269919803;50.58284514120301, 4.137158341961703
205;BRAINE-LE-CT;342;ECAUSSINNES;5.7457269919803;50.58284514120301, 4.137158341961703
1202;VOROUX;155;BIERSET-AW;2.1289140919369003;50.6591595496677, 5.445906352692579
807;MAUBRAY;35;ANTOING;4.02353527906653;50.55840456710785, 3.4736226802411063
1266;ZELLIK;621;JETTE;4.3573054346366;50.88240511287671, 4.303515367640725
84;AYWAILLE;996;RIVAGE;7.84258022087287;50.48071389820314, 5.628992045416195
996;RIVAGE;84;AYWAILLE;7.84258022087287;50.48071389820314, 5.628992045416195
1067;SERAING;401;FLEMALLE-GDE;5.535939384887319;50.60184961275056, 5.484986068978261
139;ANTW-BERCHEM;863;MORTSEL;2.13768423234237;51.19040084527229, 4.440203051923204
863;MORTSEL;139;ANTW-BERCHEM;2.13768423234237;51.19040084527229, 4.440203051923204
424;FRANIERE;406;FLOREFFE;2.4725597671145203;50.438411865347256, 4.74869650837387
971;PONT-SERAING;1063;SCLESSIN;3.50638585906561;50.61710540962015, 5.534226786740593
961;PHILIPPEVILL;1254;YVES-GOMEZEE;7.87047775929169;50.22258544514354, 4.519750460578765
1254;YVES-GOMEZEE;961;PHILIPPEVILL;7.87047775929169;50.22258544514354, 4.519750460578765
1088;SINT-NIKLAAS;906;NIEUWKERKEN;3.24817919939992;51.178174870930114, 4.163908484262213
1213;WAREMME;684;LANDEN;13.800926954126501;50.72469416691176, 5.165528261039297
1218;WATERLOO;316;DE HOEK;2.88559759829687;50.72825602900505, 4.379191634499196
535;HAVRE;920;OBOURG;3.67137828361112;50.4704963843792, 4.032549872152908
705;LEMAN;401;FLEMALLE-GDE;1.29778999764382;50.60207418508793, 5.47339131622995
554;HERENTALS;1144;TIELEN;8.14124138243421;51.21006367782221, 4.861323688511461
554;HERENTALS;924;OLEN;6.04101965088922;51.18083205988739, 4.864245814800873
326;DIEST;1061;SCHULEN;10.054659167573;50.97965525548508, 5.1179186075921255
897;NATOYE;272;CINEY;6.27460580365419;50.315936115232695, 5.07288591160992
974;POULSEUR;996;RIVAGE;4.03770507288899;50.50077405618827, 5.588674944116075
220;BRUXELL-MIDI;217;BRUXELL-CHAP;1.03931431303768;50.83891851801761, 4.341765005777613
217;BRUXELL-CHAP;220;BRUXELL-MIDI;1.03931431303768;50.83891851801761, 4.341765005777613
1248;WONDELGEM;449;GENT-DAMP;5.1311386402896;51.07303405111632, 3.729409010842435
1034;ST-GHISLAIN;979;QUAREGNON;2.64990965067755;50.446523537149176, 3.837740597357057
157;BILZEN;184;BOKRIJK;16.139627207405198;50.93569098833389, 5.474398376454037
227;BRUX-SCHUMAN;1979;TOUR-TAXIS;6.524208299341439;50.86663220068738, 4.368684418805927
791;MARCH-AU-PT;259;CHARL-CENTR;3.31910776126506;50.40754492932452, 4.416141244281205
815;MELLE;455;GENT-ST-P;7.41057448894299;51.02280528225824, 3.7546039463797887
648;KORTENBERG;916;NOSSEGEM;2.8523239925441497;50.888747491915446, 4.524582235916399
155;BIERSET-AW;31;ANS;3.47520872050516;50.65998250738467, 5.485240721431596
31;ANS;155;BIERSET-AW;3.47520872050516;50.65998250738467, 5.485240721431596
455;GENT-ST-P;815;MELLE;7.41057448894299;51.02280528225824, 3.7546039463797887
259;CHARL-CENTR;791;MARCH-AU-PT;3.31910776126506;50.40754492932452, 4.416141244281205
458;G'BERGEN;1085;LIERDE;6.62193740594126;50.79715926045494, 3.855101719227019
13;DE PANNE;643;KOKSIJDE;3.66936172376233;51.0788138299663, 2.628338231803606
643;KOKSIJDE;13;DE PANNE;3.66936172376233;51.0788138299663, 2.628338231803606
654;KWATRECHT;815;MELLE;2.91830320959673;50.99545627738863, 3.8146542642720416
815;MELLE;654;KWATRECHT;2.91830320959673;50.99545627738863, 3.8146542642720416
82;AUVELAIS;620;JEMEPPE-S-S;2.54876558329422;50.447516122791235, 4.647016100186139
951;PALISEUL;146;BERTRIX;11.9779451151666;49.876340593747365, 5.194573142521021
212;BRUGGE-ST-P;166;BLANKENBERGE;11.7415975823228;51.273091277815375, 3.1794482094818606
1107;STOCKEM;496;HABAY;10.562930051811499;49.69871913857435, 5.6989125288832
644;KONTICH-LINT;732;LIER;6.28232320895416;51.13212403169003, 4.518454357488759
1238;WEZEMAAL;1242;WIJGMAAL;9.060054182139352;50.926270455833034, 4.72270734592962
1242;WIJGMAAL;1238;WEZEMAAL;9.060054182139352;50.926270455833034, 4.72270734592962
686;LANGDORP;9;AARSCHOT;3.73152401946613;50.9968840795503, 4.841691951300525
822;MERELBEKE;455;GENT-ST-P;4.44445906948192;51.029848003644844, 3.738152565128148
455;GENT-ST-P;822;MERELBEKE;4.44445906948192;51.029848003644844, 3.738152565128148
177;BOECHOUT;863;MORTSEL;3.90732454865703;51.175092515063874, 4.472086814447359
732;LIER;142;BERLAAR;6.94008005628894;51.13231580184993, 4.600830275675295
810;MECHELEN;634;KAP-O-D-BOS;8.9370304821239;51.013053925199934, 4.421697102986088
121;SILLY;360;ENGHIEN;9.098335852784931;50.68545776523595, 3.9912997963635064
223;BRUX-OUEST;414;FOREST-EST;4.8669933313975395;50.8315300819701, 4.321754629513665
227;BRUX-SCHUMAN;1048;SCHAERBEEK;4.61530196315156;50.862082960100906, 4.379120985877332
1744;LA LOUV-SUD;201;BRACQUEGNIES;5.10935467960376;50.47062598649689, 4.158423155374804
567;HEVERLEE;715;LEUVEN;3.31752918434491;50.867946276480986, 4.710463363500105
1176;VERTRIJK;715;LEUVEN;10.7271583177856;50.85302087582798, 4.771638739454744
259;CHARL-CENTR;612;JAMIOULX;9.14075879531722;50.38710429763439, 4.405764435920665
521;HAREN-SUD;325;DIEGEM;1.95899721866755;50.891317033667136, 4.428484899075552
868;MOUSCRON;604;INGELMUNSTER;22.381145536699;50.82143146695302, 3.233796523456503
604;INGELMUNSTER;868;MOUSCRON;22.381145536699;50.82143146695302, 3.233796523456503
726;LIEGE-GUILL;27;ANGLEUR;3.00141033913587;50.617422795115566, 5.582445246375116
1979;TOUR-TAXIS;621;JETTE;2.07555485004426;50.87854682884837, 4.3420811374270984
37;ANTWERPEN-C;139;ANTW-BERCHEM;2.22166116612982;51.20721989450568, 4.425750956405079
380;ETTERBEEK;1761;DELTA;1.5342452647775302;50.81757461768944, 4.3975717092717534
160;BISSEGEM;649;KORTRIJK;3.49412664076202;50.82738283999432, 3.2458687093646303
361;ENGIS;530;HAUTE-FLONE;6.00020141703953;50.568357835438654, 5.366736326438186
791;MARCH-AU-PT;793;MARCH-ZONE;3.1288480993104;50.40352082611406, 4.400892136439214
791;MARCH-AU-PT;612;JAMIOULX;8.23495978576169;50.38454689872485, 4.398915464474727
435;GEDINNE;126;BEAURAING;21.267678984642302;50.06655495567978, 4.987465228631052
1021;RUISBROEK;220;BRUXELL-MIDI;5.77606020566167;50.81507069931783, 4.314981208993911
1238;WEZEMAAL;715;LEUVEN;9.01294226077748;50.92138405063117, 4.725005102622559
791;MARCH-AU-PT;258;CHARL-OUEST;3.51008740834707;50.40841411321059, 4.416503512631705
220;BRUXELL-MIDI;2089;ANDERLECHT;4.02146965016618;50.82310437891915, 4.315203105020303
30;ANTW-HAVEN;58;ANTW-N'DOK'N;6.93003060518226;51.2825480459013, 4.417187215387905
916;NOSSEGEM;1260;ZAVENTEM;2.60972338925113;50.883317470826306, 4.487946132176783
1260;ZAVENTEM;916;NOSSEGEM;2.60972338925114;50.883317470826306, 4.487946132176783
58;ANTW-N'DOK'N;30;ANTW-HAVEN;6.93003060518226;51.2825480459013, 4.417187215387905
219;BRU AIRPORT;916;NOSSEGEM;2.7306973286831697;50.88607284714931, 4.4929534879881246
365;EREMBODEGEM;6;AALST;3.0594797629027997;50.93313085659505, 4.049346492424852
672;LA HULPE;572;HOEILAART;3.29030153888745;50.75024173675097, 4.483085205766871
210;BRUGGE;1261;ZEDELGEM;10.298889740699;51.16151241465652, 3.2023176259266806
1261;ZEDELGEM;210;BRUGGE;10.2988897406991;51.16151241465652, 3.2023176259266806
743;LISSEWEGE;212;BRUGGE-ST-P;8.12386054599448;51.25861680808309, 3.2020327733100675
212;BRUGGE-ST-P;743;LISSEWEGE;8.12386054599448;51.25861680808309, 3.2020327733100675
809;MAZY;870;MOUSTIER;8.635733264349021;50.47604383762143, 4.674220387436119
391;FAMILLEUREUX;673;LA LOUV-CTRE;6.89358614426021;50.49601643471545, 4.206406102082514
673;LA LOUV-CTRE;391;FAMILLEUREUX;6.89358614426021;50.49601643471545, 4.206406102082514
496;HABAY;1198;VIVILLE;11.8672119377369;49.69770837801852, 5.707639648347166
177;BOECHOUT;139;ANTW-BERCHEM;5.84558194223341;51.18115401074731, 4.463279537250234
1048;SCHAERBEEK;1979;TOUR-TAXIS;3.3703764603252697;50.87573164508812, 4.359425397558989
1151;TONGEREN;470;GLONS;5.92181689636024;50.76554484216921, 5.502925267947227
877;LIERSESTWG;139;ANTW-BERCHEM;4.549156193904509;51.18522641627105, 4.454849108910707
139;ANTW-BERCHEM;877;LIERSESTWG;4.549156193904509;51.18522641627105, 4.454849108910707
1350;ZONHOVEN;523;HASSELT;8.11889817661126;50.95484610098005, 5.33121050962739
929;OOSTENDE;210;BRUGGE;21.8978620148835;51.20620465460177, 3.071738180804644
1017;RUISBR-SAUV;188;BOOM;2.73383720640504;51.08384665519843, 4.344410410620808
336;DUFFEL;732;LIER;9.639366332510521;51.12495304851908, 4.511329913675023
221;BRUXELLES-ND;1767;BOCKSTAEL;2.97620666210048;50.87199674634348, 4.360238859224188
504;HALLE;415;FOREST-MIDI;9.92565325872752;50.770532703325436, 4.2761936520853
810;MECHELEN;325;DIEGEM;17.264923933033398;50.944290113835784, 4.465191469088611
1663;HAREN;325;DIEGEM;1.72877070005934;50.89146210717731, 4.4305861759077105
686;LANGDORP;132;BEGIJNENDIJK;5.73840528233896;51.00675559291947, 4.831054953624564
223;BRUX-OUEST;725;LIEDEKERKE;21.7269526031091;50.842974392320116, 4.221320767402239
1067;SERAING;402;FLEMALLE-HTE;4.698579482904409;50.60108354605536, 5.485259640243266
402;FLEMALLE-HTE;1067;SERAING;4.698579482904409;50.60108354605536, 5.485259640243266
725;LIEDEKERKE;223;BRUX-OUEST;21.7269526031091;50.842974392320116, 4.221320767402239
208;BRESSOUX;726;LIEGE-GUILL;5.77253291027571;50.62951282812115, 5.588132245710085
27;ANGLEUR;208;BRESSOUX;5.25075948968621;50.628894448860116, 5.594406977781446
220;BRUXELL-MIDI;504;HALLE;13.4121787595619;50.78461176949782, 4.288409388777399
208;BRESSOUX;27;ANGLEUR;5.25075948968621;50.628894448860116, 5.594406977781446
1081;SAINT-JOB;742;LINKEBEEK;3.1662736078315;50.78501158028399, 4.345164428724077
220;BRUXELL-MIDI;815;MELLE;44.9394686380585;50.897446242231055, 4.065386699934558
30;ANTW-HAVEN;1278;ZWIJNDRECHT;30.7644938942076;51.26401869831626, 4.2838650560011775
318;DENDERLEEUW;815;MELLE;23.234910898794002;50.94503111378736, 3.932809640440502
455;GENT-ST-P;318;DENDERLEEUW;30.2582766371718;50.962095752027075, 3.890215354905471
815;MELLE;318;DENDERLEEUW;23.234910898794002;50.94503111378736, 3.932809640440502
415;FOREST-MIDI;223;BRUX-OUEST;5.03565297060016;50.83079703264736, 4.318458283223556
223;BRUX-OUEST;415;FOREST-MIDI;5.03565297060015;50.83079703264736, 4.318458283223556
223;BRUX-OUEST;815;MELLE;46.661521551949804;50.89619282336916, 4.071447830444421
815;MELLE;223;BRUX-OUEST;46.6615215519496;50.89619282336916, 4.071447830444421
160;BISSEGEM;868;MOUSCRON;14.4645809008488;50.794674791908804, 3.226428041836041
810;MECHELEN;1663;HAREN;16.6184491428358;50.94763373270241, 4.4668157340039505
1663;HAREN;810;MECHELEN;16.6184491428359;50.94763373270241, 4.4668157340039505
